,Unnamed: 0,date,temperature,precipitation,humidity,wind_speed,surface_pressure,solar_radiation,region,latitude,longitude,data_source
116,116,2020-04-26,17.65,0.0,45.47,2.33,100.53,24.16,华北_河南,34.76,113.65,NASA POWER API
117,117,2020-04-27,17.33,0.01,50.69,2.43,101.22,22.65,华北_河南,34.76,113.65,NASA POWER API
118,118,2020-04-28,19.25,0.0,45.65,3.04,100.69,26.5,华北_河南,34.76,113.65,NASA POWER API
119,119,2020-04-29,23.14,0.0,46.18,2.41,99.93,22.71,华北_河南,34.76,113.65,NASA POWER API
120,120,2020-04-30,26.48,0.0,46.04,2.29,99.63,20.7,华北_河南,34.76,113.65,NASA POWER API
121,121,2020-05-01,26.07,0.0,54.63,2.81,99.37,24.09,华北_河南,34.76,113.65,NASA POWER API
122,122,2020-05-02,27.57,0.0,47.46,1.46,99.02,22.86,华北_河南,34.76,113.65,NASA POWER API
123,123,2020-05-03,30.42,0.0,31.5,2.69,99.0,25.54,华北_河南,34.76,113.65,NASA POWER API
124,124,2020-05-04,20.94,1.54,55.48,6.55,100.01,7.3,华北_河南,34.76,113.65,NASA POWER API
125,125,2020-05-05,19.33,3.11,63.45,3.13,100.08,19.72,华北_河南,34.76,113.65,NASA POWER API
126,126,2020-05-06,21.16,0.02,60.58,2.62,100.01,12.56,华北_河南,34.76,113.65,NASA POWER API
127,127,2020-05-07,19.28,25.37,79.04,2.73,99.79,4.8,华北_河南,34.76,113.65,NASA POWER API
128,128,2020-05-08,19.11,18.14,76.03,4.6,99.65,11.14,华北_河南,34.76,113.65,NASA POWER API
129,129,2020-05-09,16.58,6.65,78.66,1.54,100.05,4.77,华北_河南,34.76,113.65,NASA POWER API
130,130,2020-05-10,21.25,0.0,49.54,2.31,100.06,28.1,华北_河南,34.76,113.65,NASA POWER API
131,131,2020-05-11,21.3,0.0,35.01,4.44,100.26,25.04,华北_河南,34.76,113.65,NASA POWER API
132,132,2020-05-12,22.14,0.0,36.63,3.2,99.97,29.11,华北_河南,34.76,113.65,NASA POWER API
133,133,2020-05-13,23.77,0.0,43.04,2.54,99.91,19.95,华北_河南,34.76,113.65,NASA POWER API
134,134,2020-05-14,22.73,0.0,48.68,1.69,99.45,17.3,华北_河南,34.76,113.65,NASA POWER API
135,135,2020-05-15,25.08,0.0,50.69,1.82,99.26,25.01,华北_河南,34.76,113.65,NASA POWER API
136,136,2020-05-16,24.57,1.71,57.44,2.87,99.23,23.27,华北_河南,34.76,113.65,NASA POWER API
137,137,2020-05-17,24.54,0.01,35.98,2.85,99.04,24.98,华北_河南,34.76,113.65,NASA POWER API
138,138,2020-05-18,21.79,0.15,41.21,2.72,99.6,30.05,华北_河南,34.76,113.65,NASA POWER API
139,139,2020-05-19,23.93,0.0,41.09,1.32,99.57,28.02,华北_河南,34.76,113.65,NASA POWER API
140,140,2020-05-20,26.46,0.07,45.26,2.08,99.59,15.94,华北_河南,34.76,113.65,NASA POWER API
